MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
49,2,Hot Price League,Majori edut na Minor,radiant,8,LOSE,17:51,Sand King,Medusa,Batrider,Puck,Io
49,3,Hot Price League,Vikin.gg,radiant,38,WIN,34:43,Morphling,Ancient Apparition,Tiny,Enchantress,Magnus
49,3,Hot Price League,Majori edut na Minor,dire,19,LOSE,34:43,Phantom Lancer,Necrophos,Disruptor,Rubick,Omniknight
50,1,Hot Price League,Zilant,dire,34,WIN,46:30,Ursa,Skywrath Mage,Lich,Shadow Fiend,Omniknight
50,1,Hot Price League,Modus Unity,radiant,17,LOSE,46:30,Juggernaut,Tiny,Crystal Maiden,Rubick,Doom
51,1,Hot Price League,Modus Unity,radiant,9,LOSE,28:33,Invoker,Terrorblade,Grimstroke,Omniknight,Rubick
51,1,Hot Price League,Majori edut na Minor,dire,30,WIN,28:33,Drow Ranger,Beastmaster,Lich,Shadow Fiend,Disruptor
52,1,Hot Price League,Zilant,radiant,25,WIN,32:20,Bloodseeker,Timbersaw,Winter Wyvern,Morphling,Disruptor
52,1,Hot Price League,Majori edut na Minor,dire,9,LOSE,32:20,Lina,Phantom Lancer,Witch Doctor,Omniknight,Rubick
53,1,Movistar Liga Pro Gaming Season 3,0-900,dire,33,LOSE,44:58,Huskar,Abaddon,Mars,Lich,Snapfire
53,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,34,WIN,44:58,Invoker,Razor,Batrider,Clockwerk,Winter Wyvern
53,2,Movistar Liga Pro Gaming Season 3,0-900,dire,22,LOSE,27:58,Chen,Morphling,Invoker,Disruptor,Snapfire
53,2,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,24,WIN,27:58,Anti-Mage,Beastmaster,Clockwerk,Winter Wyvern,Puck
54,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,17,WIN,12:01,Ogre Magi,Gyrocopter,Skywrath Mage,Storm Spirit,Slardar
54,1,Movistar Liga Pro Gaming Season 3,Infamous,dire,4,LOSE,12:01,Anti-Mage,Legion Commander,Ember Spirit,Oracle,Clockwerk
54,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,19,WIN,24:56,Legion Commander,Troll Warlord,Skywrath Mage,Death Prophet,Oracle
54,2,Movistar Liga Pro Gaming Season 3,Infamous,dire,8,LOSE,24:56,Phantom Assassin,Nature's Prophet,Puck,Rubick,Clockwerk
55,1,Movistar Liga Pro Gaming Season 3,Infamous Young,dire,14,WIN,27:48,Phoenix,Viper,Phantom Lancer,Jakiro,Ember Spirit
55,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,9,LOSE,27:48,Tinker,Dragon Knight,Oracle,Void Spirit,Nature's Prophet
55,2,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,16,WIN,17:34,Terrorblade,Beastmaster,Clockwerk,Keeper of the Light,Ember Spirit
55,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,2,LOSE,17:34,Spectre,Dark Willow,Pangolier,Mars,Snapfire
57,1,Movistar Liga Pro Gaming Season 3,Infamous,radiant,39,WIN,33:45,Bloodseeker,Mars,Shadow Shaman,Ancient Apparition,Void Spirit
57,1,Movistar Liga Pro Gaming Season 3,Team Unknown,dire,27,LOSE,33:45,Pangolier,Phantom Lancer,Disruptor,Ember Spirit,Rubick
57,2,Movistar Liga Pro Gaming Season 3,Infamous,dire,47,WIN,35:03,Lifestealer,Phantom Lancer,Puck,Ancient Apparition,Rubick
57,2,Movistar Liga Pro Gaming Season 3,Team Unknown,radiant,23,LOSE,35:03,Invoker,Sven,Shadow Shaman,Pangolier,Snapfire
58,1,Movistar Liga Pro Gaming Season 3,0-900,radiant,15,WIN,30:51,Outworld Devourer,Lone Druid,Lich,Phoenix,Beastmaster
58,1,Movistar Liga Pro Gaming Season 3,Infamous,dire,18,LOSE,30:51,Kunkka,Timbersaw,Bloodseeker,Enchantress,Rubick
58,2,Movistar Liga Pro Gaming Season 3,0-900,dire,25,WIN,28:27,Wraith King,Razor,Snapfire,Mars,Phoenix
58,2,Movistar Liga Pro Gaming Season 3,Infamous,radiant,17,LOSE,28:27,Queen of Pain,Void Spirit,Jakiro,Juggernaut,Rubick
59,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,32,WIN,24:02,Spectre,Pugna,Beastmaster,Nature's Prophet,Phoenix
59,1,Movistar Liga Pro Gaming Season 3,0-900,radiant,12,LOSE,24:02,Kunkka,Leshrac,Morphling,Lich,Clockwerk
59,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,35,WIN,29:21,Invoker,Axe,Ogre Magi,Razor,Phoenix
59,2,Movistar Liga Pro Gaming Season 3,0-900,dire,16,LOSE,29:21,Morphling,Death Prophet,Grimstroke,Centaur Warrunner,Rubick
60,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,1,LOSE,18:58,Troll Warlord,Invoker,Phoenix,Dark Seer,Spirit Breaker
60,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,13,WIN,18:58,Legion Commander,Shadow Fiend,Clockwerk,Bristleback,Keeper of the Light
60,2,Movistar Liga Pro Gaming Season 3,Infamous Young,dire,9,LOSE,38:16,Invoker,Sand King,Rubick,Phantom Lancer,Chen
60,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,19,WIN,38:16,Kunkka,Underlord,Pangolier,Terrorblade,Treant Protector
60,3,Movistar Liga Pro Gaming Season 3,Infamous Young,dire,2,LOSE,19:30,Morphling,Monkey King,Batrider,Void Spirit,Grimstroke
60,3,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,19,WIN,19:30,Legion Commander,Death Prophet,Abaddon,Bristleback,Phoenix
61,1,Parimatch League Season 2 Round Robin,Winstrike,radiant,24,LOSE,29:27,Arc Warden,Razor,Tiny,Vengeful Spirit,Mars
61,1,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,31,WIN,29:27,Void Spirit,Dark Seer,Troll Warlord,Rubick,Batrider
61,2,Parimatch League Season 2 Round Robin,Winstrike,dire,52,WIN,35:01,Razor,Outworld Devourer,Nyx Assassin,Ancient Apparition,Mars
61,2,Parimatch League Season 2 Round Robin,Aggressive Mode,radiant,13,LOSE,35:01,Riki,Elder Titan,Dark Willow,Abaddon,Troll Warlord
61,3,Parimatch League Season 2 Round Robin,Winstrike,radiant,17,LOSE,37:06,Morphling,Shadow Fiend,Rubick,Slardar,Ancient Apparition
61,3,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,39,WIN,37:06,Earth Spirit,Storm Spirit,Bloodseeker,Crystal Maiden,Mars
62,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,34,WIN,47:20,Puck,Phantom Lancer,Oracle,Pangolier,Rubick
62,1,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,21,LOSE,47:20,Ember Spirit,Underlord,Shadow Demon,Enchantress,Mars
62,2,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,37,WIN,37:39,Elder Titan,Morphling,Pangolier,Ogre Magi,Riki
62,2,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,41,LOSE,37:39,Meepo,Batrider,Necrophos,Underlord,Nyx Assassin
63,1,Parimatch League Season 2 Round Robin,forZe,dire,8,LOSE,25:04,Necrophos,Puck,Enchantress,Lone Druid,Nyx Assassin
63,1,Parimatch League Season 2 Round Robin,Aggressive Mode,radiant,26,WIN,25:04,Kunkka,Juggernaut,Chen,Timbersaw,Snapfire
63,2,Parimatch League Season 2 Round Robin,forZe,radiant,23,WIN,27:56,Meepo,Puck,Earthshaker,Vengeful Spirit,Lifestealer
63,2,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,11,LOSE,27:56,Nature's Prophet,Faceless Void,Rubick,Enchantress,Batrider
63,3,Parimatch League Season 2 Round Robin,forZe,radiant,44,LOSE,57:19,Mars,Troll Warlord,Dark Willow,Timbersaw,Ancient Apparition
63,3,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,51,WIN,57:19,Outworld Devourer,Monkey King,Disruptor,Rubick,Kunkka
64,1,Parimatch League Season 2 Round Robin,Winstrike,dire,26,LOSE,58:21,Storm Spirit,Drow Ranger,Timbersaw,Lich,Tiny
64,1,Parimatch League Season 2 Round Robin,Team Spirit,radiant,45,WIN,58:21,Void Spirit,Monkey King,Batrider,Rubick,Doom
64,2,Parimatch League Season 2 Round Robin,Winstrike,dire,19,WIN,32:32,Slardar,Puck,Oracle,Gyrocopter,Io
64,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,8,LOSE,32:32,Meepo,Spectre,Batrider,Earthshaker,Ancient Apparition
64,3,Parimatch League Season 2 Round Robin,Winstrike,dire,8,LOSE,21:40,Templar Assassin,Drow Ranger,Underlord,Tiny,Lich
64,3,Parimatch League Season 2 Round Robin,Team Spirit,radiant,15,WIN,21:40,Windranger,Void Spirit,Morphling,Chen,Doom
66,1,Parimatch League Season 2 Round Robin,HellRaisers,dire,33,WIN,26:33,Pangolier,Templar Assassin,Disruptor,Shadow Shaman,Timbersaw
66,1,Parimatch League Season 2 Round Robin,Aggressive Mode,radiant,8,LOSE,26:33,Troll Warlord,Shadow Fiend,Mars,Earthshaker,Ancient Apparition
66,2,Parimatch League Season 2 Round Robin,HellRaisers,radiant,24,WIN,36:12,Alchemist,Rubick,Doom,Void Spirit,Ancient Apparition
66,2,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,19,LOSE,36:12,Juggernaut,Beastmaster,Lina,Puck,Chen
67,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,15,WIN,23:31,Omniknight,Troll Warlord,Enigma,Abaddon,Slardar
67,1,Parimatch League Season 2 Round Robin,Aggressive Mode,dire,9,LOSE,23:31,Naga Siren,Rubick,Shadow Demon,Kunkka,Batrider
67,2,Parimatch League Season 2 Round Robin,Virtus.pro,dire,22,WIN,43:16,Invoker,Medusa,Vengeful Spirit,Doom,Puck
67,2,Parimatch League Season 2 Round Robin,Aggressive Mode,radiant,34,LOSE,43:16,Kunkka,Viper,Chen,Juggernaut,Snapfire
68,1,Parimatch League Season 2 Round Robin,Winstrike,dire,27,WIN,38:26,Underlord,Templar Assassin,Doom,Razor,Oracle
68,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,9,LOSE,38:26,Phantom Lancer,Shadow Fiend,Puck,Timbersaw,Chen
68,2,Parimatch League Season 2 Round Robin,Winstrike,radiant,18,LOSE,33:08,Tiny,Razor,Beastmaster,Void Spirit,Oracle
68,2,Parimatch League Season 2 Round Robin,FlyToMoon,dire,31,WIN,33:08,Ember Spirit,Tidehunter,Riki,Clockwerk,Ancient Apparition
68,3,Parimatch League Season 2 Round Robin,Winstrike,dire,10,LOSE,28:34,Void Spirit,Bloodseeker,Nyx Assassin,Enchantress,Mars
68,3,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,27,WIN,28:34,Death Prophet,Gyrocopter,Io,Centaur Warrunner,Shadow Demon
69,1,Parimatch League Season 2 Round Robin,Winstrike,radiant,21,WIN,22:06,Lifestealer,Beastmaster,Templar Assassin,Earthshaker,Enchantress
69,1,Parimatch League Season 2 Round Robin,forZe,dire,2,LOSE,22:06,Puck,Terrorblade,Tiny,Lone Druid,Oracle
69,2,Parimatch League Season 2 Round Robin,Winstrike,dire,38,WIN,35:02,Medusa,Razor,Witch Doctor,Mars,Rubick
69,2,Parimatch League Season 2 Round Robin,forZe,radiant,21,LOSE,35:02,Slark,Death Prophet,Earthshaker,Timbersaw,Oracle
70,1,Parimatch League Season 2 Round Robin,Winstrike,dire,29,WIN,32:47,Puck,Mars,Doom,Troll Warlord,Ancient Apparition
70,1,Parimatch League Season 2 Round Robin,Team Spirit,radiant,17,LOSE,32:47,Faceless Void,Spirit Breaker,Dark Seer,Tiny,Chen
70,2,Parimatch League Season 2 Round Robin,Winstrike,dire,20,WIN,25:00,Razor,Troll Warlord,Nyx Assassin,Mars,Oracle
70,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,10,LOSE,25:00,Lina,Juggernaut,Snapfire,Clockwerk,Chen
71,1,Parimatch League Season 2 Round Robin,Winstrike,radiant,23,WIN,27:47,Storm Spirit,Troll Warlord,Snapfire,Tiny,Mars
71,1,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,10,LOSE,27:47,Riki,Elder Titan,Morphling,Omniknight,Rubick
71,2,Parimatch League Season 2 Round Robin,Winstrike,radiant,10,LOSE,32:18,Faceless Void,Shadow Fiend,Beastmaster,Disruptor,Tiny
71,2,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,40,WIN,32:18,Templar Assassin,Rubick,Riki,Void Spirit,Oracle
71,3,Parimatch League Season 2 Round Robin,Winstrike,radiant,14,LOSE,30:04,Storm Spirit,Clockwerk,Snapfire,Troll Warlord,Oracle
71,3,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,31,WIN,30:04,Queen of Pain,Silencer,Morphling,Rubick,Legion Commander
72,1,Parimatch League Season 2 Round Robin,Winstrike,dire,35,WIN,41:10,Slardar,Drow Ranger,Shadow Fiend,Winter Wyvern,Tiny
72,1,Parimatch League Season 2 Round Robin,HellRaisers,radiant,23,LOSE,41:10,Phantom Assassin,Viper,Earth Spirit,Void Spirit,Lich
72,2,Parimatch League Season 2 Round Robin,Winstrike,dire,46,WIN,50:34,Faceless Void,Slardar,Shadow Fiend,Earthshaker,Lich
72,2,Parimatch League Season 2 Round Robin,HellRaisers,radiant,31,LOSE,50:34,Phantom Lancer,Viper,Clockwerk,Void Spirit,Snapfire
73,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,25,WIN,27:33,Broodmother,Mirana,Bane,Terrorblade,Oracle
73,1,Parimatch League Season 2 Round Robin,Winstrike,dire,13,LOSE,27:33,Abaddon,Storm Spirit,Drow Ranger,Enchantress,Nyx Assassin
73,2,Parimatch League Season 2 Round Robin,Virtus.pro,dire,37,WIN,31:40,Doom,Ursa,Lion,Beastmaster,Winter Wyvern
73,2,Parimatch League Season 2 Round Robin,Winstrike,radiant,20,LOSE,31:40,Huskar,Omniknight,Underlord,Tiny,Ancient Apparition
74,1,Parimatch League Season 2 Round Robin,forZe,dire,2,LOSE,17:55,Razor,Sven,Grimstroke,Clockwerk,Void Spirit
74,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,18,WIN,17:55,Death Prophet,Gyrocopter,Io,Mars,Snapfire
74,2,Parimatch League Season 2 Round Robin,forZe,dire,11,LOSE,20:17,Broodmother,Gyrocopter,Witch Doctor,Rubick,Omniknight
74,2,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,26,WIN,20:17,Riki,Death Prophet,Chen,Shadow Shaman,Mars
75,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,28,WIN,42:19,Puck,Ancient Apparition,Mars,Lifestealer,Snapfire
75,1,Parimatch League Season 2 Round Robin,Team Spirit,dire,18,LOSE,42:19,Kunkka,Winter Wyvern,Centaur Warrunner,Troll Warlord,Oracle
75,2,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,24,WIN,28:34,Dragon Knight,Mars,Snapfire,Gyrocopter,Io
75,2,Parimatch League Season 2 Round Robin,Team Spirit,dire,19,LOSE,28:34,Sven,Lina,Earth Spirit,Centaur Warrunner,Oracle
76,1,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,37,WIN,34:44,Queen of Pain,Rubick,Legion Commander,Snapfire,Slark
76,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,18,LOSE,34:44,Storm Spirit,Faceless Void,Tusk,Batrider,Treant Protector
76,2,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,20,LOSE,30:48,Invoker,Mars,Crystal Maiden,Snapfire,Slark
76,2,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,42,WIN,30:48,Shadow Fiend,Lifestealer,Skywrath Mage,Slardar,Lich
76,3,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,23,LOSE,46:59,Huskar,Abaddon,Rubick,Snapfire,Slark
76,3,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,24,WIN,46:59,Leshrac,Phantom Lancer,Skywrath Mage,Slardar,Lich
77,1,Parimatch League Season 2 Round Robin,FlyToMoon,radiant,17,LOSE,43:27,Death Prophet,Faceless Void,Shadow Shaman,Pangolier,Chen
77,1,Parimatch League Season 2 Round Robin,HellRaisers,dire,34,WIN,43:27,Templar Assassin,Disruptor,Lifestealer,Elder Titan,Batrider
77,2,Parimatch League Season 2 Round Robin,FlyToMoon,dire,29,WIN,32:30,Kunkka,Riki,Shadow Shaman,Pangolier,Ancient Apparition
77,2,Parimatch League Season 2 Round Robin,HellRaisers,radiant,21,LOSE,32:30,Lifestealer,Bounty Hunter,Disruptor,Puck,Chen
77,3,Parimatch League Season 2 Round Robin,FlyToMoon,dire,17,LOSE,45:04,Huskar,Troll Warlord,Winter Wyvern,Mars,Ancient Apparition
77,3,Parimatch League Season 2 Round Robin,HellRaisers,radiant,32,WIN,45:04,Night Stalker,Ember Spirit,Disruptor,Lycan,Chen
78,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,18,WIN,37:41,Anti-Mage,Razor,Beastmaster,Winter Wyvern,Nyx Assassin
78,1,Parimatch League Season 2 Round Robin,FlyToMoon,dire,23,LOSE,37:41,Queen of Pain,Tidehunter,Rubick,Gyrocopter,Io
78,2,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,33,WIN,42:45,Bloodseeker,Morphling,Oracle,Doom,Puck
78,2,Parimatch League Season 2 Round Robin,FlyToMoon,dire,28,LOSE,42:45,Slark,Outworld Devourer,Lich,Mars,Snapfire
79,1,Parimatch League Season 2 Round Robin,forZe,dire,24,WIN,26:31,Medusa,Timbersaw,Lich,Clockwerk,Batrider
79,1,Parimatch League Season 2 Round Robin,Team Spirit,radiant,15,LOSE,26:31,Legion Commander,Outworld Devourer,Dark Willow,Lifestealer,Snapfire
79,2,Parimatch League Season 2 Round Robin,forZe,dire,20,WIN,18:37,Visage,Mars,Ancient Apparition,Lifestealer,Snapfire
79,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,6,LOSE,18:37,Chen,Shadow Fiend,Slardar,Necrophos,Oracle
80,1,Parimatch League Season 2 Round Robin,forZe,dire,38,WIN,42:36,Sven,Pangolier,Grimstroke,Razor,Batrider
80,1,Parimatch League Season 2 Round Robin,Cyber Legacy,radiant,26,LOSE,42:36,Pugna,Ancient Apparition,Phantom Lancer,Rubick,Legion Commander
80,2,Parimatch League Season 2 Round Robin,forZe,dire,23,WIN,28:00,Broodmother,Troll Warlord,Winter Wyvern,Void Spirit,Ancient Apparition
80,2,Parimatch League Season 2 Round Robin,Cyber Legacy,radiant,9,LOSE,28:00,Luna,Razor,Shadow Shaman,Beastmaster,Chen
81,1,Parimatch League Season 2 Round Robin,forZe,dire,25,LOSE,34:45,Troll Warlord,Clockwerk,Dark Seer,Lone Druid,Enchantress
81,1,Parimatch League Season 2 Round Robin,HellRaisers,radiant,25,WIN,34:45,Brewmaster,Morphling,Witch Doctor,Razor,Puck
81,2,Parimatch League Season 2 Round Robin,forZe,radiant,28,LOSE,47:23,Void Spirit,Doom,Abaddon,Troll Warlord,Nyx Assassin
81,2,Parimatch League Season 2 Round Robin,HellRaisers,dire,38,WIN,47:23,Alchemist,Dark Seer,Batrider,Rubick,Slardar
82,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,18,LOSE,34:57,Storm Spirit,Dark Seer,Lifestealer,Puck,Abaddon
82,1,Parimatch League Season 2 Round Robin,forZe,dire,33,WIN,34:57,Winter Wyvern,Mars,Razor,Lone Druid,Batrider
82,2,Parimatch League Season 2 Round Robin,Virtus.pro,dire,26,WIN,18:35,Kunkka,Beastmaster,Rubick,Troll Warlord,Snapfire
82,2,Parimatch League Season 2 Round Robin,forZe,radiant,4,LOSE,18:35,Dazzle,Dark Seer,Lifestealer,Slardar,Oracle
82,3,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,25,LOSE,37:41,Pugna,Naga Siren,Disruptor,Treant Protector,Slardar
82,3,Parimatch League Season 2 Round Robin,forZe,dire,33,WIN,37:41,Lone Druid,Necrophos,Clockwerk,Troll Warlord,Snapfire
83,1,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,13,LOSE,30:46,Monkey King,Faceless Void,Puck,Nyx Assassin,Ancient Apparition
83,1,Parimatch League Season 2 Round Robin,Team Spirit,radiant,26,WIN,30:46,Beastmaster,Anti-Mage,Oracle,Mars,Witch Doctor
83,2,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,20,LOSE,24:16,Razor,Rubick,Puck,Ancient Apparition,Lifestealer
83,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,30,WIN,24:16,Lone Druid,Ember Spirit,Nature's Prophet,Beastmaster,Doom
84,1,Parimatch League Season 2 Round Robin,HellRaisers,radiant,23,WIN,34:30,Huskar,Ancient Apparition,Lifestealer,Puck,Nyx Assassin
84,1,Parimatch League Season 2 Round Robin,Team Spirit,dire,21,LOSE,34:30,Abaddon,Faceless Void,Rubick,Lone Druid,Snapfire
84,2,Parimatch League Season 2 Round Robin,HellRaisers,dire,20,LOSE,36:53,Anti-Mage,Pangolier,Ancient Apparition,Puck,Tiny
84,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,45,WIN,36:53,Windranger,Faceless Void,Ember Spirit,Doom,Oracle
84,3,Parimatch League Season 2 Round Robin,HellRaisers,radiant,27,WIN,29:57,Alchemist,Ember Spirit,Elder Titan,Disruptor,Slardar
84,3,Parimatch League Season 2 Round Robin,Team Spirit,dire,8,LOSE,29:57,Abaddon,Invoker,Leshrac,Chen,Doom
85,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,28,WIN,21:43,Phantom Assassin,Troll Warlord,Clockwerk,Vengeful Spirit,Batrider
85,1,Parimatch League Season 2 Round Robin,Team Spirit,dire,9,LOSE,21:43,Ember Spirit,Phantom Lancer,Windranger,Silencer,Elder Titan
85,2,Parimatch League Season 2 Round Robin,Virtus.pro,dire,17,WIN,16:23,Faceless Void,Void Spirit,Mars,Snapfire,Winter Wyvern
85,2,Parimatch League Season 2 Round Robin,Team Spirit,radiant,1,LOSE,16:23,Tiny,Alchemist,Necrophos,Earthshaker,Chen
86,1,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,8,LOSE,25:09,Enigma,Sven,Snapfire,Spirit Breaker,Batrider
86,1,Parimatch League Season 2 Round Robin,HellRaisers,radiant,16,WIN,25:09,Morphling,Doom,Tiny,Void Spirit,Oracle
86,2,Parimatch League Season 2 Round Robin,Cyber Legacy,radiant,8,LOSE,21:10,Mars,Elder Titan,Phantom Lancer,Lich,Doom
86,2,Parimatch League Season 2 Round Robin,HellRaisers,dire,18,WIN,21:10,Monkey King,Storm Spirit,Pangolier,Nyx Assassin,Enchantress
87,1,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,10,WIN,22:39,Morphling,Phantom Lancer,Enchantress,Rubick,Mars
87,1,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,9,LOSE,22:39,Phantom Assassin,Underlord,Earth Spirit,Chen,Puck
87,2,Parimatch League Season 2 Round Robin,Virtus.pro,radiant,29,WIN,40:35,Pangolier,Terrorblade,Winter Wyvern,Slardar,Oracle
87,2,Parimatch League Season 2 Round Robin,Cyber Legacy,dire,25,LOSE,40:35,Storm Spirit,Ancient Apparition,Mars,Disruptor,Lifestealer
88,1,Parimatch League Season 2 Round Robin,Virtus.pro,dire,12,LOSE,23:38,Riki,Void Spirit,Techies,Vengeful Spirit,Grimstroke
88,1,Parimatch League Season 2 Round Robin,HellRaisers,radiant,36,WIN,23:38,Lycan,Doom,Enchantress,Batrider,Earth Spirit
88,2,Parimatch League Season 2 Round Robin,Virtus.pro,dire,24,WIN,38:18,Treant Protector,Terrorblade,Nature's Prophet,Spirit Breaker,Batrider
88,2,Parimatch League Season 2 Round Robin,HellRaisers,radiant,25,LOSE,38:18,Ember Spirit,Vengeful Spirit,Lifestealer,Rubick,Abaddon
88,3,Parimatch League Season 2 Round Robin,Virtus.pro,dire,15,LOSE,28:17,Meepo,Gyrocopter,Io,Spirit Breaker,Dark Seer
88,3,Parimatch League Season 2 Round Robin,HellRaisers,radiant,28,WIN,28:17,Doom,Morphling,Snapfire,Slardar,Enchantress
89,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,29,LOSE,32:55,Lone Druid,Lifestealer,Jakiro,Beastmaster,Puck
89,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,23,WIN,32:55,Lina,Legion Commander,Troll Warlord,Oracle,Rubick
89,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,26,WIN,28:54,Anti-Mage,Clockwerk,Winter Wyvern,Shadow Fiend,Rubick
89,2,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,9,LOSE,28:54,Slark,Leshrac,Beastmaster,Lina,Oracle
90,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,35,WIN,19:43,Bloodseeker,Lina,Beastmaster,Enchantress,Tiny
90,1,Movistar Liga Pro Gaming Season 3,Gorillaz-Pride,dire,8,LOSE,19:43,Mars,Troll Warlord,Tusk,Puck,Disruptor
90,2,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,32,WIN,38:30,Razor,Leshrac,Doom,Puck,Enchantress
90,2,Movistar Liga Pro Gaming Season 3,Gorillaz-Pride,dire,26,LOSE,38:30,Ursa,Shadow Fiend,Legion Commander,Treant Protector,Tiny
91,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,32,WIN,29:57,Void Spirit,Legion Commander,Nyx Assassin,Slark,Winter Wyvern
91,1,Movistar Liga Pro Gaming Season 3,EgoBoys,dire,19,LOSE,29:57,Monkey King,Vengeful Spirit,Naga Siren,Centaur Warrunner,Skywrath Mage
91,2,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,36,LOSE,36:25,Mars,Batrider,Morphling,Nyx Assassin,Lich
91,2,Movistar Liga Pro Gaming Season 3,EgoBoys,dire,37,WIN,36:25,Faceless Void,Lina,Winter Wyvern,Centaur Warrunner,Snapfire
92,1,Movistar Liga Pro Gaming Season 3,Team Unknown,dire,22,LOSE,32:26,Lion,Viper,Slark,Pangolier,Winter Wyvern
92,1,Movistar Liga Pro Gaming Season 3,Infamous Young,radiant,30,WIN,32:26,Centaur Warrunner,Queen of Pain,Morphling,Nyx Assassin,Enchantress
92,2,Movistar Liga Pro Gaming Season 3,Team Unknown,radiant,24,LOSE,28:16,Spectre,Ember Spirit,Zeus,Slardar,Enchantress
92,2,Movistar Liga Pro Gaming Season 3,Infamous Young,dire,35,WIN,28:16,Legion Commander,Lich,Phantom Lancer,Tiny,Puck
93,1,Movistar Liga Pro Gaming Season 3,Thunder Predator,dire,35,WIN,27:45,Lifestealer,Death Prophet,Mars,Viper,Slardar
93,1,Movistar Liga Pro Gaming Season 3,Gorillaz-Pride,radiant,24,LOSE,27:45,Lina,Faceless Void,Lich,Snapfire,Timbersaw
93,2,Movistar Liga Pro Gaming Season 3,Thunder Predator,radiant,20,WIN,18:57,Necrophos,Nature's Prophet,Morphling,Mars,Winter Wyvern
93,2,Movistar Liga Pro Gaming Season 3,Gorillaz-Pride,dire,13,LOSE,18:57,Dark Willow,Bloodseeker,Axe,Ember Spirit,Slardar
