,MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
10011,1401,3,China Dota2 Pro Cup Season 2,Elephant,radiant,21,LOSE,50:24,Death Prophet,Shadow Demon,Ogre Magi,Morphling,Slardar
10012,1402,1,China Dota2 Pro Cup Season 2,EHOME,radiant,13,LOSE,42:09,Invoker,Drow Ranger,Elder Titan,Centaur Warrunner,Leshrac
10013,1402,1,China Dota2 Pro Cup Season 2,Team Aster,dire,21,WIN,42:09,Phoenix,Earthshaker,Morphling,Lina,Omniknight
10014,1402,2,China Dota2 Pro Cup Season 2,EHOME,dire,6,LOSE,19:38,Silencer,Storm Spirit,Shadow Demon,Sven,Mars
10015,1402,2,China Dota2 Pro Cup Season 2,Team Aster,radiant,17,WIN,19:38,Night Stalker,Lina,Winter Wyvern,Juggernaut,Magnus
10016,1403,1,China Dota2 Pro Cup Season 2,Vici Gaming,radiant,8,LOSE,28:13,Templar Assassin,Phantom Assassin,Elder Titan,Mirana,Mars
10017,1403,1,China Dota2 Pro Cup Season 2,PSG.LGD,dire,16,WIN,28:13,Earthshaker,Morphling,Snapfire,Drow Ranger,Undying
10018,1403,2,China Dota2 Pro Cup Season 2,Vici Gaming,radiant,11,LOSE,36:23,Leshrac,Beastmaster,Windranger,Sven,Omniknight
10019,1403,2,China Dota2 Pro Cup Season 2,PSG.LGD,dire,27,WIN,36:23,Clinkz,Invoker,Night Stalker,Undying,Lina
10020,1404,1,China Dota2 Pro Cup Season 2,Elephant,dire,32,WIN,34:16,Sven,Chen,Bloodseeker,Snapfire,Slardar
10021,1404,1,China Dota2 Pro Cup Season 2,Sparking Arrow Gaming,radiant,13,LOSE,34:16,Queen of Pain,Beastmaster,Ogre Magi,Drow Ranger,Rubick
10022,1404,2,China Dota2 Pro Cup Season 2,Elephant,radiant,26,WIN,32:06,Storm Spirit,Crystal Maiden,Bloodseeker,Drow Ranger,Undying
10023,1404,2,China Dota2 Pro Cup Season 2,Sparking Arrow Gaming,dire,22,LOSE,32:06,Abaddon,Zeus,Faceless Void,Lina,Mars
10024,1405,1,China Dota2 Pro Cup Season 2,PSG.LGD,dire,11,LOSE,26:04,Invoker,Terrorblade,Tiny,Leshrac,Elder Titan
10025,1405,1,China Dota2 Pro Cup Season 2,Elephant,radiant,24,WIN,26:04,Arc Warden,Undying,Lina,Rubick,Mars
10026,1405,2,China Dota2 Pro Cup Season 2,PSG.LGD,dire,38,WIN,38:05,Earth Spirit,Clinkz,Death Prophet,Clockwerk,Mars
10027,1405,2,China Dota2 Pro Cup Season 2,Elephant,radiant,21,LOSE,38:05,Chaos Knight,Night Stalker,Storm Spirit,Undying,Lina
10028,1405,3,China Dota2 Pro Cup Season 2,PSG.LGD,radiant,39,LOSE,94:12,Zeus,Omniknight,Sven,Techies,Clockwerk
10029,1405,3,China Dota2 Pro Cup Season 2,Elephant,dire,37,WIN,94:12,Terrorblade,Leshrac,Abaddon,Phoenix,Mars
10030,1406,1,China Dota2 Pro Cup Season 2,EHOME,dire,15,LOSE,41:20,Wraith King,Underlord,Magnus,Lina,Rubick
10031,1406,1,China Dota2 Pro Cup Season 2,Elephant,radiant,21,WIN,41:20,Slark,Templar Assassin,Lion,Bloodseeker,Ogre Magi
10032,1406,2,China Dota2 Pro Cup Season 2,EHOME,dire,39,WIN,40:53,Void Spirit,Winter Wyvern,Night Stalker,Lifestealer,Lina
10033,1406,2,China Dota2 Pro Cup Season 2,Elephant,radiant,25,LOSE,40:53,Ember Spirit,Drow Ranger,Vengeful Spirit,Clockwerk,Mars
10034,1406,3,China Dota2 Pro Cup Season 2,EHOME,dire,25,LOSE,80:04,Underlord,Viper,Shadow Shaman,Drow Ranger,Undying
10035,1406,3,China Dota2 Pro Cup Season 2,Elephant,radiant,49,WIN,80:04,Nature's Prophet,Keeper of the Light,Night Stalker,Lina,Mars
10036,1407,1,China Dota2 Pro Cup Season 2,Team Aster,dire,15,LOSE,32:12,Earth Spirit,Legion Commander,Morphling,Leshrac,Omniknight
10037,1407,1,China Dota2 Pro Cup Season 2,Elephant,radiant,23,WIN,32:12,Ancient Apparition,Anti-Mage,Earthshaker,Shadow Demon,Lina
10038,1407,2,China Dota2 Pro Cup Season 2,Team Aster,dire,18,LOSE,31:17,Storm Spirit,Sven,Ogre Magi,Phoenix,Lina
10039,1407,2,China Dota2 Pro Cup Season 2,Elephant,radiant,23,WIN,31:17,Drow Ranger,Arc Warden,Centaur Warrunner,Mirana,Clockwerk
10040,1407,3,China Dota2 Pro Cup Season 2,Team Aster,dire,25,LOSE,38:15,Dark Seer,Terrorblade,Earth Spirit,Abaddon,Lina
10041,1407,3,China Dota2 Pro Cup Season 2,Elephant,radiant,29,WIN,38:15,Faceless Void,Omniknight,Vengeful Spirit,Leshrac,Clockwerk
10042,1408,1,DOTA Summit 13: Southeast Asia,BOOM Esports,radiant,23,LOSE,48:16,Slardar,Alchemist,Necrophos,Clockwerk,Snapfire
10043,1408,1,DOTA Summit 13: Southeast Asia,Among Us,dire,37,WIN,48:16,Leshrac,Sand King,Undying,Spectre,Lina
10044,1409,1,EPIC League Division 1,mudgolems,radiant,10,LOSE,30:57,Rubick,Invoker,Doom,Enchantress,Faceless Void
10045,1409,1,EPIC League Division 1,Virtus.pro,dire,26,WIN,30:57,Snapfire,Witch Doctor,Tiny,Anti-Mage,Viper
10046,1409,2,EPIC League Division 1,mudgolems,radiant,17,LOSE,33:10,Doom,Earth Spirit,Magnus,Anti-Mage,Enchantress
10047,1409,2,EPIC League Division 1,Virtus.pro,dire,25,WIN,33:10,Puck,Alchemist,Witch Doctor,Tiny,Viper
10048,1410,1,EPIC League Division 1,mudgolems,dire,7,LOSE,27:32,Windranger,Legion Commander,Oracle,Spectre,Io
10049,1410,1,EPIC League Division 1,Nigma Galaxy,radiant,32,WIN,27:32,Timbersaw,Anti-Mage,Earth Spirit,Viper,Ancient Apparition
10050,1410,2,EPIC League Division 1,mudgolems,radiant,52,WIN,41:35,Mirana,Void Spirit,Phoenix,Snapfire,Faceless Void
10051,1410,2,EPIC League Division 1,Nigma Galaxy,dire,23,LOSE,41:35,Ursa,Storm Spirit,Earth Spirit,Beastmaster,Lina
10052,1410,3,EPIC League Division 1,mudgolems,dire,33,WIN,40:31,Shadow Demon,Void Spirit,Phoenix,Tidehunter,Lifestealer
10053,1410,3,EPIC League Division 1,Nigma Galaxy,radiant,28,LOSE,40:31,Luna,Invoker,Bane,Rubick,Magnus
10054,1411,1,EPIC League Division 1,mudgolems,radiant,16,LOSE,32:10,Void Spirit,Enigma,Axe,Phantom Assassin,Undying
10055,1411,1,EPIC League Division 1,Natus Vincere,dire,34,WIN,32:10,Puck,Slardar,Witch Doctor,Sven,Io
10056,1411,2,EPIC League Division 1,mudgolems,radiant,16,LOSE,34:56,Alchemist,Leshrac,Clockwerk,Viper,Enchantress
10057,1411,2,EPIC League Division 1,Natus Vincere,dire,26,WIN,34:56,Void Spirit,Juggernaut,Crystal Maiden,Doom,Lina
10058,1412,1,EPIC League Division 1,mudgolems,radiant,7,LOSE,29:41,Jakiro,Void Spirit,Rubick,Faceless Void,Snapfire
10059,1412,1,EPIC League Division 1,OG,dire,26,WIN,29:41,Earth Spirit,Sven,Beastmaster,Shadow Demon,Magnus
10060,1412,2,EPIC League Division 1,mudgolems,dire,14,LOSE,31:54,Ember Spirit,Mars,Mirana,Phantom Assassin,Omniknight
10061,1412,2,EPIC League Division 1,OG,radiant,30,WIN,31:54,Elder Titan,Ancient Apparition,Earth Spirit,Shadow Demon,Sven
10062,1413,1,EPIC League Division 1,mudgolems,dire,30,WIN,28:59,Undying,Tidehunter,Mirana,Phantom Assassin,Lina
10063,1413,1,EPIC League Division 1,Vikin.gg,radiant,5,LOSE,28:59,Doom,Dragon Knight,Enchantress,Bloodseeker,Lifestealer
10064,1413,2,EPIC League Division 1,mudgolems,dire,3,LOSE,31:55,Phoenix,Puck,Viper,Lifestealer,Io
10065,1413,2,EPIC League Division 1,Vikin.gg,radiant,13,WIN,31:55,Death Prophet,Chaos Knight,Shadow Demon,Morphling,Undying
10066,1413,3,EPIC League Division 1,mudgolems,dire,13,LOSE,42:51,Dragon Knight,Magnus,Mirana,Phoenix,Faceless Void
10067,1413,3,EPIC League Division 1,Vikin.gg,radiant,29,WIN,42:51,Ember Spirit,Dark Willow,Snapfire,Lifestealer,Slardar
10068,1414,1,EPIC League Division 1,mudgolems,dire,18,LOSE,38:16,Phoenix,Viper,Mirana,Lifestealer,Lina
10069,1414,1,EPIC League Division 1,Alliance,radiant,25,WIN,38:16,Nature's Prophet,Spectre,Enchantress,Doom,Clockwerk
10070,1414,2,EPIC League Division 1,mudgolems,dire,27,WIN,40:16,Death Prophet,Omniknight,Sven,Mirana,Lina
10071,1414,2,EPIC League Division 1,Alliance,radiant,21,LOSE,40:16,Medusa,Tidehunter,Tiny,Void Spirit,Enchantress
10072,1414,3,EPIC League Division 1,mudgolems,radiant,19,LOSE,43:21,Storm Spirit,Sven,Omniknight,Tiny,Viper
10073,1414,3,EPIC League Division 1,Alliance,dire,19,WIN,43:21,Clockwerk,Death Prophet,Juggernaut,Undying,Lina
10074,1415,1,EPIC League Division 1,mudgolems,radiant,3,LOSE,18:56,Snapfire,Axe,Enchantress,Spectre,Io
10075,1415,1,EPIC League Division 1,Team Liquid,dire,25,WIN,18:56,Anti-Mage,Tiny,Undying,Viper,Void Spirit
10076,1415,2,EPIC League Division 1,mudgolems,radiant,4,LOSE,23:56,Riki,Bloodseeker,Vengeful Spirit,Doom,Io
10077,1415,2,EPIC League Division 1,Team Liquid,dire,23,WIN,23:56,Monkey King,Drow Ranger,Enigma,Oracle,Void Spirit
10078,1416,1,EPIC League Division 1,mudgolems,dire,41,WIN,42:49,Earth Spirit,Viper,Enchantress,Snapfire,Lifestealer
10079,1416,1,EPIC League Division 1,Just Error,radiant,18,LOSE,42:49,Leshrac,Drow Ranger,Tidehunter,Lina,Undying
10080,1416,2,EPIC League Division 1,mudgolems,dire,17,LOSE,38:03,Skywrath Mage,Ancient Apparition,Beastmaster,Snapfire,Lifestealer
10081,1416,2,EPIC League Division 1,Just Error,radiant,24,WIN,38:03,Nature's Prophet,Tidehunter,Shadow Shaman,Morphling,Undying
10082,1416,3,EPIC League Division 1,mudgolems,radiant,27,WIN,33:09,Ember Spirit,Omniknight,Earth Spirit,Viper,Sven
10083,1416,3,EPIC League Division 1,Just Error,dire,15,LOSE,33:09,Rubick,Beastmaster,Disruptor,Phoenix,Spectre
10084,1417,1,EPIC League Division 1,mudgolems,radiant,13,LOSE,33:53,Void Spirit,Earth Spirit,Viper,Phoenix,Faceless Void
10085,1417,1,EPIC League Division 1,Team Secret,dire,27,WIN,33:53,Centaur Warrunner,Morphling,Rubick,Lone Druid,Magnus
10086,1417,2,EPIC League Division 1,mudgolems,dire,30,WIN,57:18,Death Prophet,Dragon Knight,Phoenix,Faceless Void,Io
10087,1417,2,EPIC League Division 1,Team Secret,radiant,21,LOSE,57:18,Anti-Mage,Storm Spirit,Rubick,Tidehunter,Snapfire
10088,1417,3,EPIC League Division 1,mudgolems,dire,35,LOSE,43:24,Clockwerk,Void Spirit,Lina,Enchantress,Lifestealer
10089,1417,3,EPIC League Division 1,Team Secret,radiant,20,WIN,43:24,Nature's Prophet,Earthshaker,Crystal Maiden,Morphling,Slardar
10090,1418,1,EPIC League Division 1,Virtus.pro,dire,37,WIN,34:28,Crystal Maiden,Invoker,Lina,Magnus,Faceless Void
10091,1418,1,EPIC League Division 1,Nigma Galaxy,radiant,12,LOSE,34:28,Phantom Assassin,Dragon Knight,Rubick,Storm Spirit,Keeper of the Light
10092,1418,2,EPIC League Division 1,Virtus.pro,radiant,36,WIN,31:23,Slardar,Ursa,Witch Doctor,Lina,Magnus
10093,1418,2,EPIC League Division 1,Nigma Galaxy,dire,11,LOSE,31:23,Zeus,Void Spirit,Phoenix,Timbersaw,Undying
10094,1419,1,EPIC League Division 1,Virtus.pro,radiant,54,WIN,72:09,Zeus,Clockwerk,Enchantress,Lifestealer,Viper
10095,1419,1,EPIC League Division 1,Natus Vincere,dire,28,LOSE,72:09,Death Prophet,Drow Ranger,Vengeful Spirit,Mars,Lina
10096,1419,2,EPIC League Division 1,Virtus.pro,radiant,35,LOSE,53:06,Invoker,Phantom Assassin,Tusk,Enchantress,Viper
10097,1419,2,EPIC League Division 1,Natus Vincere,dire,37,WIN,53:06,Dragon Knight,Phoenix,Clockwerk,Drow Ranger,Vengeful Spirit
10098,1419,3,EPIC League Division 1,Virtus.pro,radiant,25,WIN,36:40,Storm Spirit,Faceless Void,Clockwerk,Enchantress,Viper
10099,1419,3,EPIC League Division 1,Natus Vincere,dire,14,LOSE,36:40,Dragon Knight,Batrider,Tusk,Drow Ranger,Vengeful Spirit
10100,1420,1,EPIC League Division 1,Virtus.pro,radiant,21,WIN,31:04,Elder Titan,Kunkka,Enchantress,Faceless Void,Magnus
10101,1420,1,EPIC League Division 1,OG,dire,4,LOSE,31:04,Morphling,Chen,Beastmaster,Alchemist,Rubick
10102,1420,2,EPIC League Division 1,Virtus.pro,radiant,38,WIN,31:31,Phoenix,Invoker,Enchantress,Faceless Void,Magnus
10103,1420,2,EPIC League Division 1,OG,dire,13,LOSE,31:31,Tiny,Sand King,Dark Willow,Silencer,Treant Protector
10104,1421,1,EPIC League Division 1,Virtus.pro,radiant,23,WIN,23:07,Kunkka,Undying,Axe,Anti-Mage,Lina
10105,1421,1,EPIC League Division 1,Vikin.gg,dire,5,LOSE,23:07,Tiny,Chaos Knight,Shadow Demon,Enchantress,Faceless Void
10106,1421,2,EPIC League Division 1,Virtus.pro,dire,11,LOSE,37:46,Doom,Juggernaut,Phoenix,Enchantress,Slardar
10107,1421,2,EPIC League Division 1,Vikin.gg,radiant,23,WIN,37:46,Leshrac,Mirana,Tidehunter,Phantom Assassin,Io
10108,1421,3,EPIC League Division 1,Virtus.pro,dire,3,LOSE,20:03,Void Spirit,Drow Ranger,Vengeful Spirit,Timbersaw,Tiny
10109,1421,3,EPIC League Division 1,Vikin.gg,radiant,23,WIN,20:03,Zeus,Spectre,Earth Spirit,Viper,Enchantress
10110,1422,1,EPIC League Division 1,Virtus.pro,radiant,29,WIN,32:26,Windranger,Kunkka,Crystal Maiden,Slardar,Faceless Void
10111,1422,1,EPIC League Division 1,Alliance,dire,6,LOSE,32:26,Batrider,Morphling,Undying,Beastmaster,Io
10112,1422,2,EPIC League Division 1,Virtus.pro,dire,11,LOSE,29:53,Leshrac,Axe,Disruptor,Io,Faceless Void
10113,1422,2,EPIC League Division 1,Alliance,radiant,34,WIN,29:53,Zeus,Omniknight,Lion,Phantom Assassin,Slardar
10114,1422,3,EPIC League Division 1,Virtus.pro,radiant,34,WIN,37:34,Invoker,Mars,Phoenix,Sven,Omniknight
10115,1422,3,EPIC League Division 1,Alliance,dire,12,LOSE,37:34,Queen of Pain,Underlord,Witch Doctor,Clockwerk,Faceless Void
10116,1423,1,EPIC League Division 1,Virtus.pro,radiant,9,LOSE,26:12,Skywrath Mage,Beastmaster,Witch Doctor,Magnus,Faceless Void
10117,1423,1,EPIC League Division 1,Team Liquid,dire,31,WIN,26:12,Invoker,Drow Ranger,Undying,Bloodseeker,Earth Spirit
10118,1423,2,EPIC League Division 1,Virtus.pro,radiant,47,WIN,32:14,Phoenix,Void Spirit,Crystal Maiden,Bloodseeker,Faceless Void
10119,1423,2,EPIC League Division 1,Team Liquid,dire,12,LOSE,32:14,Legion Commander,Spectre,Warlock,Storm Spirit,Earth Spirit
10120,1423,3,EPIC League Division 1,Virtus.pro,radiant,25,LOSE,42:23,Kunkka,Anti-Mage,Witch Doctor,Enchantress,Bloodseeker
10121,1423,3,EPIC League Division 1,Team Liquid,dire,28,WIN,42:23,Legion Commander,Snapfire,Tiny,Monkey King,Oracle
10122,1424,1,EPIC League Division 1,Virtus.pro,radiant,23,LOSE,39:10,Viper,Crystal Maiden,Juggernaut,Timbersaw,Tiny
10123,1424,1,EPIC League Division 1,Just Error,dire,27,WIN,39:10,Leshrac,Puck,Shadow Demon,Omniknight,Sven
10124,1424,2,EPIC League Division 1,Virtus.pro,dire,28,WIN,36:52,Tidehunter,Juggernaut,Phoenix,Enchantress,Magnus
10125,1424,2,EPIC League Division 1,Just Error,radiant,5,LOSE,36:52,Pugna,Void Spirit,Shadow Demon,Spectre,Winter Wyvern
10126,1424,3,EPIC League Division 1,Virtus.pro,dire,27,WIN,29:02,Viper,Kunkka,Elder Titan,Enchantress,Faceless Void
10127,1424,3,EPIC League Division 1,Just Error,radiant,10,LOSE,29:02,Drow Ranger,Death Prophet,Earth Spirit,Chen,Beastmaster
10128,1425,1,EPIC League Division 1,Virtus.pro,dire,30,WIN,34:24,Storm Spirit,Undying,Skywrath Mage,Phantom Assassin,Magnus
10129,1425,1,EPIC League Division 1,Team Secret,radiant,12,LOSE,34:24,Dragon Knight,Axe,Abaddon,Morphling,Rubick
10130,1425,2,EPIC League Division 1,Virtus.pro,dire,18,WIN,26:09,Tiny,Timbersaw,Undying,Lina,Faceless Void
10131,1425,2,EPIC League Division 1,Team Secret,radiant,9,LOSE,26:09,Outworld Devourer,Nature's Prophet,Mirana,Lone Druid,Slardar
10132,1426,1,EPIC League Division 1,Nigma Galaxy,radiant,39,WIN,41:57,Ember Spirit,Outworld Devourer,Phoenix,Slardar,Lina
10133,1426,1,EPIC League Division 1,Natus Vincere,dire,20,LOSE,41:57,Silencer,Mars,Dark Willow,Sven,Omniknight
10134,1426,2,EPIC League Division 1,Nigma Galaxy,dire,20,LOSE,42:45,Batrider,Juggernaut,Enchantress,Viper,Lina
10135,1426,2,EPIC League Division 1,Natus Vincere,radiant,34,WIN,42:45,Abaddon,Drow Ranger,Vengeful Spirit,Mars,Phoenix
10136,1426,3,EPIC League Division 1,Nigma Galaxy,dire,35,WIN,39:42,Gyrocopter,Sven,Omniknight,Magnus,Phoenix
10137,1426,3,EPIC League Division 1,Natus Vincere,radiant,17,LOSE,39:42,Death Prophet,Undying,Phantom Assassin,Slardar,Lina
10138,1427,1,EPIC League Division 1,Nigma Galaxy,radiant,23,LOSE,42:17,Dark Seer,Invoker,Tusk,Faceless Void,Lina
10139,1427,1,EPIC League Division 1,OG,dire,46,WIN,42:17,Beastmaster,Spectre,Keeper of the Light,Clockwerk,Snapfire
10140,1427,2,EPIC League Division 1,Nigma Galaxy,radiant,46,WIN,36:08,Rubick,Storm Spirit,Timbersaw,Spectre,Io
10141,1427,2,EPIC League Division 1,OG,dire,29,LOSE,36:08,Ember Spirit,Death Prophet,Tusk,Phantom Assassin,Magnus
10142,1427,3,EPIC League Division 1,Nigma Galaxy,radiant,44,WIN,48:07,Void Spirit,Underlord,Shadow Demon,Spectre,Phoenix
10143,1427,3,EPIC League Division 1,OG,dire,31,LOSE,48:07,Ember Spirit,Centaur Warrunner,Dark Willow,Alchemist,Oracle
10144,1428,1,EPIC League Division 1,Nigma Galaxy,dire,28,WIN,44:29,Tiny,Timbersaw,Mirana,Sven,Magnus
10145,1428,1,EPIC League Division 1,Vikin.gg,radiant,23,LOSE,44:29,Leshrac,Mars,Lina,Phantom Assassin,Omniknight
10146,1428,2,EPIC League Division 1,Nigma Galaxy,radiant,25,LOSE,36:14,Undying,Clockwerk,Viper,Anti-Mage,Magnus
10147,1428,2,EPIC League Division 1,Vikin.gg,dire,34,WIN,36:14,Doom,Axe,Enchantress,Lina,Faceless Void
10148,1428,3,EPIC League Division 1,Nigma Galaxy,radiant,33,WIN,42:56,Invoker,Phantom Assassin,Mirana,Slardar,Vengeful Spirit
10149,1428,3,EPIC League Division 1,Vikin.gg,dire,16,LOSE,42:56,Viper,Morphling,Omniknight,Bloodseeker,Lina
10150,1429,1,EPIC League Division 1,Nigma Galaxy,radiant,36,WIN,25:18,Batrider,Anti-Mage,Undying,Phoenix,Lina
10151,1429,1,EPIC League Division 1,Alliance,dire,14,LOSE,25:18,Mars,Ember Spirit,Snapfire,Lifestealer,Rubick
10152,1429,2,EPIC League Division 1,Nigma Galaxy,dire,34,WIN,24:19,Ember Spirit,Meepo,Batrider,Phoenix,Undying
10153,1429,2,EPIC League Division 1,Alliance,radiant,7,LOSE,24:19,Slark,Slardar,Lina,Storm Spirit,Chen
10154,1430,1,EPIC League Division 1,Nigma Galaxy,radiant,21,LOSE,39:28,Zeus,Phantom Assassin,Rubick,Phoenix,Slardar
10155,1430,1,EPIC League Division 1,Team Liquid,dire,41,WIN,39:28,Leshrac,Medusa,Tiny,Bloodseeker,Oracle
10156,1430,2,EPIC League Division 1,Nigma Galaxy,radiant,26,WIN,22:57,Axe,Phoenix,Death Prophet,Sven,Magnus
10157,1430,2,EPIC League Division 1,Team Liquid,dire,12,LOSE,22:57,Tiny,Phantom Assassin,Oracle,Invoker,Bloodseeker
10158,1430,3,EPIC League Division 1,Nigma Galaxy,radiant,4,LOSE,33:00,Pugna,Tidehunter,Mirana,Sven,Magnus
10159,1430,3,EPIC League Division 1,Team Liquid,dire,31,WIN,33:00,Ursa,Viper,Dark Willow,Slardar,Oracle
10160,1431,1,EPIC League Division 1,Nigma Galaxy,dire,44,WIN,40:12,Storm Spirit,Slardar,Witch Doctor,Phoenix,Faceless Void
10161,1431,1,EPIC League Division 1,Just Error,radiant,28,LOSE,40:12,Mirana,Alchemist,Venomancer,Earth Spirit,Enchantress
10162,1431,2,EPIC League Division 1,Nigma Galaxy,radiant,34,WIN,29:40,Juggernaut,Invoker,Phoenix,Batrider,Magnus
10163,1431,2,EPIC League Division 1,Just Error,dire,16,LOSE,29:40,Void Spirit,Puck,Earth Spirit,Sven,Lina
10164,1432,1,EPIC League Division 1,Nigma Galaxy,dire,24,LOSE,42:09,Gyrocopter,Bloodseeker,Tiny,Faceless Void,Omniknight
10165,1432,1,EPIC League Division 1,Team Secret,radiant,33,WIN,42:09,Outworld Devourer,Centaur Warrunner,Pugna,Mirana,Sven
10166,1432,2,EPIC League Division 1,Nigma Galaxy,radiant,15,LOSE,38:48,Viper,Slark,Tidehunter,Mirana,Omniknight
10167,1432,2,EPIC League Division 1,Team Secret,dire,30,WIN,38:48,Enigma,Death Prophet,Magnus,Rubick,Sven
10168,1433,1,EPIC League Division 1,Natus Vincere,radiant,11,LOSE,26:19,Pangolier,Spectre,Phoenix,Doom,Disruptor
10169,1433,1,EPIC League Division 1,OG,dire,23,WIN,26:19,Sven,Omniknight,Enigma,Morphling,Earth Spirit
10170,1433,2,EPIC League Division 1,Natus Vincere,radiant,21,LOSE,46:25,Lifestealer,Doom,Mars,Ancient Apparition,Rubick
10171,1433,2,EPIC League Division 1,OG,dire,38,WIN,46:25,Dark Seer,Earth Spirit,Spectre,Morphling,Omniknight
10172,1434,1,EPIC League Division 1,Natus Vincere,radiant,33,WIN,34:26,Batrider,Oracle,Axe,Anti-Mage,Phoenix
10173,1434,1,EPIC League Division 1,Vikin.gg,dire,13,LOSE,34:26,Earth Spirit,Magnus,Ogre Magi,Faceless Void,Viper
10174,1434,2,EPIC League Division 1,Natus Vincere,dire,29,LOSE,67:28,Puck,Beastmaster,Jakiro,Sven,Io
10175,1434,2,EPIC League Division 1,Vikin.gg,radiant,46,WIN,67:28,Void Spirit,Spectre,Undying,Slardar,Lina
10176,1434,3,EPIC League Division 1,Natus Vincere,radiant,17,WIN,22:39,Void Spirit,Troll Warlord,Storm Spirit,Rubick,Chen
10177,1434,3,EPIC League Division 1,Vikin.gg,dire,3,LOSE,22:39,Dragon Knight,Mirana,Mars,Spectre,Io
10178,1435,1,EPIC League Division 1,Natus Vincere,radiant,32,WIN,27:17,Phantom Assassin,Storm Spirit,Beastmaster,Rubick,Chen
10179,1435,1,EPIC League Division 1,Alliance,dire,15,LOSE,27:17,Puck,Bloodseeker,Witch Doctor,Lifestealer,Earth Spirit
10180,1435,2,EPIC League Division 1,Natus Vincere,radiant,18,LOSE,34:13,Slark,Slardar,Disruptor,Phoenix,Doom
10181,1435,2,EPIC League Division 1,Alliance,dire,28,WIN,34:13,Enigma,Juggernaut,Snapfire,Death Prophet,Tusk
10182,1435,3,EPIC League Division 1,Natus Vincere,dire,32,WIN,39:30,Terrorblade,Pangolier,Witch Doctor,Doom,Lina
10183,1435,3,EPIC League Division 1,Alliance,radiant,12,LOSE,39:30,Centaur Warrunner,Phantom Assassin,Viper,Rubick,Chen
10184,1436,1,EPIC League Division 1,Natus Vincere,dire,7,LOSE,33:05,Shadow Fiend,Lifestealer,Disruptor,Void Spirit,Rubick
10185,1436,1,EPIC League Division 1,Team Liquid,radiant,21,WIN,33:05,Leshrac,Lone Druid,Pangolier,Io,Slardar
10186,1436,2,EPIC League Division 1,Natus Vincere,radiant,30,WIN,32:22,Slark,Storm Spirit,Chen,Beastmaster,Rubick
10187,1436,2,EPIC League Division 1,Team Liquid,dire,13,LOSE,32:22,Skywrath Mage,Timbersaw,Earth Spirit,Faceless Void,Void Spirit
10188,1436,3,EPIC League Division 1,Natus Vincere,dire,44,WIN,43:05,Void Spirit,Spectre,Storm Spirit,Chen,Rubick
10189,1436,3,EPIC League Division 1,Team Liquid,radiant,21,LOSE,43:05,Legion Commander,Leshrac,Pangolier,Lone Druid,Earth Spirit
10190,1437,1,EPIC League Division 1,Natus Vincere,radiant,24,WIN,26:23,Zeus,Beastmaster,Rubick,Lifestealer,Chen
10191,1437,1,EPIC League Division 1,Just Error,dire,5,LOSE,26:23,Bristleback,Morphling,Earthshaker,Sven,Io
10192,1437,2,EPIC League Division 1,Natus Vincere,radiant,14,LOSE,44:31,Void Spirit,Lifestealer,Storm Spirit,Rubick,Chen
10193,1437,2,EPIC League Division 1,Just Error,dire,25,WIN,44:31,Juggernaut,Invoker,Shadow Demon,Treant Protector,Magnus
10194,1437,3,EPIC League Division 1,Natus Vincere,dire,25,WIN,27:49,Slark,Slardar,Lina,Storm Spirit,Chen
10195,1437,3,EPIC League Division 1,Just Error,radiant,10,LOSE,27:49,Abaddon,Dragon Knight,Nature's Prophet,Crystal Maiden,Doom
10196,1438,1,EPIC League Division 1,Natus Vincere,radiant,23,WIN,52:19,Slark,Phoenix,Mars,Storm Spirit,Chen
10197,1438,1,EPIC League Division 1,Team Secret,dire,17,LOSE,52:19,Timbersaw,Dragon Knight,Undying,Mirana,Phantom Assassin
10198,1438,2,EPIC League Division 1,Natus Vincere,radiant,22,WIN,29:04,Death Prophet,Lifestealer,Phoenix,Slardar,Io
10199,1438,2,EPIC League Division 1,Team Secret,dire,8,LOSE,29:04,Razor,Earth Spirit,Leshrac,Omniknight,Sven
10200,1439,1,EPIC League Division 1,OG,dire,7,LOSE,23:39,Puck,Morphling,Undying,Mars,Snapfire
10201,1439,1,EPIC League Division 1,Vikin.gg,radiant,37,WIN,23:39,Doom,Beastmaster,Shadow Demon,Faceless Void,Enchantress
10202,1439,2,EPIC League Division 1,OG,radiant,23,LOSE,33:20,Invoker,Monkey King,Enigma,Clockwerk,Elder Titan
10203,1439,2,EPIC League Division 1,Vikin.gg,dire,30,WIN,33:20,Shadow Demon,Gyrocopter,Beastmaster,Lina,Io
10204,1440,1,EPIC League Division 1,OG,radiant,51,LOSE,49:18,Timbersaw,Keeper of the Light,Tusk,Spectre,Snapfire
10205,1440,1,EPIC League Division 1,Alliance,dire,47,WIN,49:18,Leshrac,Phantom Assassin,Enchantress,Mars,Io
10206,1440,2,EPIC League Division 1,OG,dire,33,WIN,31:19,Morphling,Sven,Elder Titan,Clockwerk,Snapfire
10207,1440,2,EPIC League Division 1,Alliance,radiant,12,LOSE,31:19,Troll Warlord,Death Prophet,Chen,Mars,Rubick
10208,1440,3,EPIC League Division 1,OG,dire,41,WIN,43:05,Shadow Demon,Phantom Assassin,Batrider,Dark Willow,Magnus
